category,intent,intentType,userSentence
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,인천 제외 출발 가능 지역 있나요?
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,인천지역 제외한 다른 지역에서 출발 가능한 상품 있나요?
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,다른 지역에서 출발 가능 상품 문의
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,지방 출발 가능한 상품 알려주세요.
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,자유여행 부산에서도 출발 가능한가요
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,제주도 출발 부산 상품 알려주세요
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,제주도에서 출발하는 여행상품있나요?
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,대구에서 가는 동남아 패키지
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,대구에서 출발하는 동남아 상품
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,대구출발 패키지
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,대구출발 패키지 상품 추천
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,대구출발하는 동남아 여행 상품
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,부산출발 유럽패키지 상품
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,부산출발 장가계 상품 문의
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,김해 출발 상품 없나요?
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,김해출발상품 알려줘
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,국가명 여행 상품 중에 부산 출발은 없나요
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,국가명 여행 상품 부산 출발은 없는지
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,국가명 여행 상품 마음에 드는거 있는데 부산 출발이 없나봐요
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,마음에 드는 상품이 부산 출발이 아니라 망설여져요
상품추천/검색-상품검색,상품추천/검색_상품검색_지방출발상품,STANDARD,마음에 드는 패키지 있는데 서울출발 밖에 안하나요?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,노랑풍선 여행상품 이용시 여행자보험도 포함되어 있는건가요?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자보험 포함인가요?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 요청
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자보험 대략 알려줘
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 설명
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 안내
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입 방법
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입하는 법
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입 안 되는 경우
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입 연령
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 약관
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 보장 내용
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 보험사
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,현지조인이어도 여행자 보험 가입 가능?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 꼭 예매 때만 가입가능한가요?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행 중간에 보험 가입 안되나요?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 별개로 따로 보험 들어도 됨?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,개별적으로 추가 여행자 보험 들어도 돼?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 수정 가능해?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 한도 높여도 돼?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 관해서 변경하고 싶은데
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험에 관해서
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험이란?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 얼마나 보상해줘?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험드는데 얼마야?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입비
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입 신청
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입 설명해줘
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,어떻게 여행자 보험 가입해?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 보장 어디까지 돼?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험은 언제 가입해줘?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행상품 구입하면 여행자 보험 자동가입해?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 한도가 어떻게 돼?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입 기준
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,패키지상품 여행자 보험 포함 문의
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,패키지상품으로 구매해도 여행자 보험 들어있니?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,패키지상품에 여행자 보험까지 포함된거야?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입 방식
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입 어디서해?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입 해주는 곳
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입 연령 문의
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입 가능한 나이
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입 몇세부터 가능함?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,패키지 여행 가입된 보험 약관 확인하기
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,패키지 여행 가입한 보험 약관 살펴보기
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,패키지 여행 가입한 보험 혜택 보여줘
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 관련 안내받기
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 설명듣기
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 상세 설명 해줘
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 보장내역 어디서 확인해?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 보장내역은 어디에 써있어?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 보장내역 보고싶어
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입되는 보험사는?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 어디 회사로 가입돼?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 어떤 회사로 가입된거야?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,현지조인 예약자 여행자 보험 가입 가능?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,현지조인 예약하고싶은데 여행자 보험은?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,현지조인인 경우 여행자 보험 어떻게해?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,따로 보험 추가 하기
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,개별적으로 보험 더 가입하기
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,개인적으로 보험 추가 가입하기
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험의 한도 높이기
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 한도 금액 추가해 한도 높이기
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 금액 추가시켜 한도 높이기 가능?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 성인과 소아 보상내역 동일한가요
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,패키지 여행 가입한  보험 약관 살펴보기
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,패키지상품 여행자보험 들어있지?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,패키지에 보험 들어갔지?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,패키지에 보험 적용된거지?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,패키지상품에 여행자보험 적용됨?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,패키지상품에 여행자보험 등록된거지?
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입해줘
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자 보험 가입신청할래
여행준비-여행자보험,여행준비_여행자보험_보상관련 문의,STANDARD,여행자보험 몇살까지 가능?
